company	firm_id	gvkey	year
ibioinc.com	9827	180683	2014
usfunds.com	5168	12407	2014
evergyinc.com	907583	6338	2014
lcnb.com	10365	66210	2014
cvrrefining.com	9436	15093	2014
suptech.com	3478	27913	2014
saic.com	2559	18683	2014
ii-vi.com	12697	14561	2014
gaslogltd.com	9145	170555	2014
servisfirstbank.com	4555	16549	2014
waddell.com	5276	66599	2014
target.com	1220	3813	2014
five-starbank.com	12442	121713	2014
abiomed.com	3714	13619	2014
synthesisenergy.com	5983	160592	2014
swseedco.com	4974	184259	2014
stateauto.com	6863	24233	2014
radisys.com	10050	61439	2014
pembina.com	10925	130618	2014
labcorp.com	7240	14960	2014
spirit.com	11515	185624	2014
techtarget.com	10148	177111	2014
orionlighting.com	10011	179058	2014
starwoodpropertytrust.com	1558	183388	2014
columbiabank.com	923	25376	2014
energyfuels.com	12363	107712	2014
bhge.com	735791	1976	2014
aradigm.com	4574	63081	2014
elbitsystems.com	8243	65380	2014
entercom.com	2738	117902	2014
smpcorp.com	953	10000	2014
hosthotels.com	5932	7063	2014
easterncompany.com	5012	4186	2014
albint.com	11347	14084	2014
centurylink.com	3004	2884	2014
ielp.com	8227	13709	2014
ta-petro.com	8731	148350	2014
humana.com	444308	27914	2014
novabay.com	833127	177228	2014
amtechsystems.com	2595	8864	2014
firstmarblehead.com	231	156156	2014
unifirst.com	12504	10840	2014
synopsys.com	10611	24975	2014
atossagenetics.com	8625	185659	2014
alaskacommunications.com	12194	126555	2014
nrchealth.com	5111	65587	2014
vitaepharma.com	1480	21422	2014
ingles-markets.com	569468	12972	2014
altramotion.com	7622	176247	2014
sequenom.com	7173	128663	2014
nationalbankshares.com	770	25481	2014
sprouts.com	7871	17934	2014
kbhome.com	523	12689	2014
teck.com	8124	10385	2014
mindcti.com	12520	138521	2014
moelis.com	7193	19927	2014
amesnational.com	2877	31718	2014
apolloreit.com	3328	183606	2014
parknationalcorp.com	2493	19318	2014
packagingcorp.com	3596	128978	2014
cgen.com	12836	138781	2014
vishay.com	1082	11191	2014
agmit.com	544112	186671	2014
halconresources.com	10304	174169	2014
pngaming.com	289	30259	2014
epelectric.com	9140	4241	2014
genocea.com	3360	19425	2014
salemmedia.com	4309	121817	2014
willbros.com	3332	63495	2014
firstenergycorp.com	301	8099	2014
pxd.com	3357	14359	2014
pery.com	8033	28303	2014
gamestop.com	4476	145049	2014
carboceramics.com	12264	62686	2014
b2gold.com	5314	179060	2014
extremenetworks.com	4844	119574	2014
boeing.com	9199	2285	2014
gbankmo.com	7907	31703	2014
civitas-solutions.com	184734	185337	2014
inuvo.com	3320	23226	2014
magellanlp.com	4384	142230	2014
stargrouplp.com	911634	61735	2014
exelisinc.com	2967	189490	2014
southstatebank.com	8505	64547	2014
inventurefoods.com	7895	64102	2014
sabrahealth.com	1248	185618	2014
suntrust.com	4193	10187	2014
rareelementresources.com	12492	155225	2014
heartlandexpress.com	209	12840	2014
ltcreit.com	9911	25665	2014
atlasenergy.com	6869	166458	2014
rossstores.com	12283	9248	2014
heico.com	11032	5567	2014
destinationmaternitycorp.com	3668	27936	2014
virtus.com	3556	25030	2014
pacwestbancorp.com	2339	136265	2014
eldoradoresorts.com	8818	21808	2014
sdpi.com	1640	20147	2014
alphaprotech.com	11383	62072	2014
wabtec.com	5516	60979	2014
arlingtonasset.com	4310	66085	2014
virtualscopics.com	8166	164411	2014
tronox.com	12663	164363	2014
aptiv.com	536572	118122	2014
express-scripts.com	5173	25356	2014
planetpayment.com	10191	276731	2014
bankwithmutual.com	1379	127797	2014
escalonmed.com	5739	25711	2014
villagebank.com	7170	140938	2014
rackspace.com	8725	179925	2014
imagesensing.com	7454	31775	2014
airmethods.com	6697	13789	2014
carnivalplc.com	896513	140821	2014
asgn.com	737252	25749	2014
1800flowers.com	5108	122519	2014
myriad.com	8091	61399	2014
peoplesbanknet.com	9549	17715	2014
assurant.com	1986	157057	2014
icicibank.com	10993	223148	2014
multimediagames.com	127	62107	2014
roundys.com	12559	199456	2014
firstbusiness.com	8256	165284	2014
varian.com	1813	11115	2014
armadahoffler.com	2124	17626	2014
pnfp.com	10010	139025	2014
mgeenergy.com	766676	6932	2014
primerica.com	398953	1414	2014
arbutusbio.com	856964	62475	2014
gulfmark.com	12076	5379	2014
hess.com	3529	1380	2014
limestonebank.com	747551	174301	2014
chicagorivet.com	5651	2999	2014
qiagen.com	253272	63186	2014
alcatel-lucent.com	862	101352	2014
hookerfurniture.com	11272	122211	2014
willistowerswatson.com	10601	144009	2014
neonode.com	3979	178153	2014
assemblybio.com	2638	185289	2014
mercuryinsurance.com	8465	17035	2014
manulife.com	3703	124042	2014
chemungcanal.com	8973	17877	2014
grainger.com	7817	5256	2014
paramount-group.com	6907	21604	2014
rsppermian.com	12649	19171	2014
oaktreecapital.com	9960	187491	2014
msgnetworks.com	1826	184157	2014
syngenta.com	6386	241216	2014
icumed.com	9376	25110	2014
bkep.com	17	177945	2014
bankofhope.com	4096	66235	2014
vodafone.com	3362	14894	2014
macquarie.com	9938	161120	2014
yidacn.net	2129	137371	2014
towerjazz.com	12195	31255	2014
vascularsolutions.com	2680	125000	2014
ovbc.com	6247	19137	2014
lsbindustries.com	11639	6528	2014
odfl.com	2307	24617	2014
turtlebeach.com	1772	19602	2014
consolidated.com	4527	162127	2014
bnymellon.com	11783	2019	2014
keywcorp.com	1084	185119	2014
fedex.com	8431	4598	2014
ovt.com	10833	137704	2014
safeguard.com	5805	9355	2014
brightcove.com	129	187959	2014
rentrak.com	8790	12815	2014
centrusenergy.com	10700	112759	2014
examworks.com	444	185584	2014
hydrogenics.com	10046	140910	2014
gpreinc.com	11099	181269	2014
1stconstitution.com	687	65467	2014
opentext.com	12346	61870	2014
ciena.com	486	64356	2014
erosplc.com	6682	278246	2014
spectranetics.com	5091	24853	2014
aerogel.com	2222	187550	2014
joyglobal.com	11146	13003	2014
merck.com	6611	7257	2014
edcpub.com	4835	4225	2014
brooklinebancorp.com	774404	105670	2014
hillenbrand.com	3113	179657	2014
pwrr.com	11730	14616	2014
bbrg.com	7286	185194	2014
marathonpg.com	2547	4384	2014
monarchcasino.com	11826	28704	2014
bridgford.com	6678	2390	2014
tphase.com	11813	17350	2014
cummins.com	10438	3650	2014
americandg.com	10383	178676	2014
andeavorlogistics.com	5397	186206	2014
zagg.com	2031	177975	2014
ascentcapitalgroupinc.com	1339	180821	2014
brainstorm-cell.com	7789	153957	2014
tofutti.com	12723	10598	2014
gildan.com	6822	111486	2014
discover.com	3011	177376	2014
sunesis.com	1659	162585	2014
mcewenmining.com	2501	9728	2014
orange.com	2890	220940	2014
dennys.com	402	19398	2014
cowen.com	11989	183797	2014
chefswarehouse.com	8575	186960	2014
clicksoftware.com	753	137110	2014
silvercrestgroup.com	12223	14551	2014
wayfair.com	9307	21540	2014
sallybeautyholdings.com	9928	175900	2014
archcapgroup.com	3978	61302	2014
perma-fix.com	458	25979	2014
federalmogul.com	1167	4600	2014
luxoft.com	3010	18050	2014
usecology.com	3934	1439	2014
acaciaresearch.com	9097	61004	2014
chpk.com	3526	2986	2014
containerstore.com	2570	18842	2014
eldoradogold.com	2919	26539	2014
bankunited.com	2121	185824	2014
amark.com	8648	19172	2014
forestcity.net	6432	4842	2014
cae.com	6592	2526	2014
marinsoftware.com	3927	17376	2014
supercom.com	1718	177058	2014
steinerleisure.com	4264	63971	2014
pbt-permian.com	8866	8493	2014
teamhealth.com	1024	183684	2014
lifepointhealth.net	8875	120297	2014
flex.com	1850	30170	2014
glacierbancorp.com	198897	16832	2014
winmarkcorporation.com	4691	28785	2014
welltower.com	7405	5543	2014
ceva-dsp.com	828	135788	2014
resonant.com	6848	19719	2014
ctlc.com	3756	3429	2014
wvsbank.com	5558	29300	2014
aksteel.com	10238	29968	2014
manpowergroup.com	5882	14370	2014
bankmbank.com	1181	114880	2014
parkebank.com	10299	151544	2014
citigroup.com	9847	3243	2014
associatedbank.com	10161	11842	2014
irsa.com.ar	817	31717	2014
waysidetechnology.com	12619	61028	2014
nortechsys.com	10373	3962	2014
svb.com	11800	17120	2014
stericycle.com	7292	63527	2014
tumi.com	5023	170904	2014
emclairefinancial.com	2374	64193	2014
santanderconsumerusa.com	3466	18306	2014
gladstonecommercial.com	8277	154739	2014
points.com	2202	122777	2014
lydall.com	9816	6845	2014
arenapharm.com	3737	138122	2014
pandora.com	6596	186520	2014
citizensfirstbank.com	1117	117901	2014
firstmajestic.com	11123	108768	2014
determine.com	4250	132644	2014
xcerra.com	9421	6532	2014
wtoffshore.com	149656	160341	2014
rollins.com	10127	9225	2014
verizonconnect.com	912055	13858	2014
thermon.com	1214	186360	2014
hilton.com	185345	5643	2014
proofpoint.com	10504	170335	2014
mdu.com	10179	6867	2014
compassminerals.com	8144	157153	2014
carmike.com	3690	12669	2014
transdigm.com	1633	148349	2014
caretrustreit.com	4442	19582	2014
orchidspaper.com	237	163887	2014
sizmek.com	1808	62016	2014
qumu.com	6886	25915	2014
geogroup.com	11243	30536	2014
bio-techne.com	6853	15414	2014
ducommun.com	9271	4091	2014
terex.com	4752	7991	2014
siriusxm.com	12095	30662	2014
ufpi.com	746	29156	2014
powellind.com	12643	8699	2014
wvv.com	6434	30666	2014
tenaxthera.com	9100	27939	2014
dctindustrial.com	7148	176268	2014
ryanair.com	12864	64835	2014
f-e-t.com	7303	171059	2014
cree.com	317	27794	2014
tootsie.com	3261	10609	2014
spragueenergy.com	5470	187709	2014
spectraenergypartners.com	4673	177739	2014
senecafoods.com	10252	8582	2014
cspi.com	9861	2573	2014
lombardmedical.com	12331	274775	2014
vocaltec.com	2928	185276	2014
madisoncountybank.com	210	15149	2014
netscout.com	284	122902	2014
amerco.com	689424	1393	2014
pwod.com	732482	19159	2014
rrdonnelley.com	11587	4040	2014
ampni.com	6254	165642	2014
safetyinsurance.com	792579	148469	2014
globalpaymentsinc.com	10128	141913	2014
sparton.com	11278	9922	2014
lifelock.com	6576	14032	2014
ctbi.com	2110	19262	2014
servicesource.com	7313	186129	2014
blythinc.com	12610	30219	2014
hcahealthcare.com	5596	22260	2014
counterpath.com	6476	164746	2014
gptreit.com	9907	160378	2014
amberroad.com	4860	19989	2014
yrcw.com	3133	11649	2014
neuralstem.com	11387	176229	2014
supernus.com	180917	186159	2014
mrv.com	4791	25978	2014
strsolar.com	11324	180597	2014
plainsallamerican.com	176	116029	2014
cuiglobal.com	8171	65675	2014
qepres.com	12586	154357	2014
sktelecom.com	7943	203480	2014
grubhub.com	11422	19906	2014
zebra.com	10590	24405	2014
icf.com	10852	174637	2014
adobe.com	3510	12540	2014
msasafety.com	11198	7420	2014
servicenow.com	9896	171007	2014
waynebank.com	7740	66155	2014
valhi.net	6441	12578	2014
xpresspagroup.com	845966	12987	2014
micros.com	5732	7331	2014
wd40company.com	7426	11234	2014
cvent.com	6984	18322	2014
fmc.com	2235	4510	2014
hardinge.com	4973	18654	2014
lockheedmartin.com	10131	6774	2014
sempra.com	7216	8272	2014
chartindustries.com	5650	25964	2014
ruckuswireless.com	5078	16416	2014
horacemann.com	7333	24678	2014
danaos.com	20	175606	2014
ezchip.com	2730	28386	2014
relx.com	12781	100338	2014
everi.com	8836	163678	2014
oildri.com	11134	8105	2014
gapinc.com	2388	4990	2014
eastgroup.net	7768	4193	2014
airleasecorp.com	12392	186278	2014
1firstbank.com	1747	16821	2014
hornbeckoffshore.com	11080	150258	2014
kopin.com	1570	25166	2014
mediwound.com	8470	19988	2014
omnova.com	8180	124254	2014
seacorholdings.com	5756	26021	2014
sypris.com	9248	30220	2014
cnhindustrial.com	1796	295786	2014
chanticleerholdings.com	1666	164284	2014
xilinx.com	6053	22325	2014
enproindustries.com	8829	148950	2014
laportesavingsbank.com	9356	178600	2014
neurometrix.com	6931	160488	2014
kbr.com	10108	174310	2014
halliburton.com	2610	5439	2014
flanigans.net	7015	4759	2014
synergypharma.com	3543	175064	2014
ihsmarkit.com	6758	162906	2014
maxwell.com	10081	7124	2014
methes.com	10008	12005	2014
supervalu.com	9602	10190	2014
conatuspharma.com	3681	18161	2014
synalloy.com	1738	10236	2014
macom.com	7253	187740	2014
limbachinc.com	6548	20517	2014
patenergy.com	91	29108	2014
brixmor.com	8457	18383	2014
alphatecspine.com	6744	166555	2014
capstead.com	8827	13142	2014
mocon.com	3942	7481	2014
uct.com	5188	264416	2014
saexploration.com	890	18235	2014
greenlightre.com	794671	176973	2014
nanometrics.com	6973	7682	2014
plygem.com	216	18003	2014
westlake.com	7612	160684	2014
onebeacon.com	7239	175688	2014
hill-rom.com	5164	5639	2014
dakotaplains.com	2761	170994	2014
kns.com	12288	6509	2014
wexinc.com	4874	162385	2014
allisontransmission.com	1402	177966	2014
almadenminerals.com	5075	22570	2014
dormanproducts.com	8674	23753	2014
essexapartmenthomes.com	878811	30293	2014
scripps.com	3122	14535	2014
luminexcorp.com	2363	133504	2014
dynegy.com	3972	25495	2014
taro.com	12415	30554	2014
biolinerx.com	4482	282715	2014
summitstatebank.com	6437	165630	2014
advancedemissionssolutions.com	10735	156578	2014
hpres.com	748321	162459	2014
igcinc.us	11613	166491	2014
wiley.com	1908	11499	2014
primeenergy.com	12513	6311	2014
mercbank.com	11152	65689	2014
elbitimaging.com	5438	65379	2014
americanriverbank.com	5431	60983	2014
gsvcap.com	11705	186993	2014
prodivnet.com	3685	8661	2014
sbow.com	9919	10221	2014
ceair.com	3627	64336	2014
amctheatres.com	7103	177637	2014
bbva.com	479	15181	2014
net1.com	8240	65540	2014
prologis.com	255	29984	2014
ringenergy.com	6534	176840	2014
whitemountains.com	8081	11729	2014
thirdfederal.com	2207	176766	2014
storecapital.com	1106	21630	2014
lululemon.com	21	178015	2014
entergy.com	4871	7366	2014
biolifesolutions.com	3163	17199	2014
gbcholdings.com	5790	185344	2014
qualstar.com	6418	133949	2014
hologic.com	6043	20904	2014
nustarenergy.com	5531	141363	2014
channeladvisor.com	7210	17811	2014
wix.com	680099	18869	2014
epizyme.com	6632	17808	2014
aevigenomics.com	10923	293754	2014
rgare.com	1289	28216	2014
whirlpoolcorp.com	9563	11465	2014
spathinc.com	1404	18386	2014
starbucks.com	12306	25434	2014
blackrockbkcc.com	7743	177782	2014
empirestaterealtytrust.com	7805	170714	2014
58.com	1030	19026	2014
wausaupaper.com	9413	11315	2014
transcat.com	4580	10685	2014
mitel.com	4753	174531	2014
kingoldjewelry.com	7632	184070	2014
autodesk.com	5806	1878	2014
leidos.com	3814	165123	2014
silverspringnet.com	2742	187607	2014
balchem.com	9081	1979	2014
newseniorinv.com	11677	22025	2014
chk.com	7243	27786	2014
ikanos.com	10101	160797	2014
carrizo.com	12738	65220	2014
gldd.com	9973	148223	2014
eagleships.com	10407	163685	2014
abraxaspetroleum.com	10036	24005	2014
soundcb.com	4124	179234	2014
supermicro.com	12253	176567	2014
verisign.com	9964	66368	2014
vivintsolar.com	2167	21626	2014
cardinalhealth.com	3522	2751	2014
ahtreit.com	937	155754	2014
gogoair.com	11812	170384	2014
cbre.com	5691	260774	2014
seadrillpartners.com	3997	16026	2014
thehersheycompany.com	186015	5597	2014
acurapharm.com	8518	11929	2014
stevemadden.com	1952	29382	2014
sientra.com	2625	22037	2014
regalbeloit.com	1948	9016	2014
gafisa.com.br	5273	271841	2014
dillards.com	3906	3964	2014
spglobal.com	401	7163	2014
amphenol.com	12632	14282	2014
central.com	4897	25536	2014
makemytrip.com	11136	185319	2014
ctibiopharma.com	2406	64515	2014
pioneerpowersolutions.com	6672	184133	2014
motorolasolutions.com	5914	7585	2014
tenaris.com	4257	151933	2014
responsegenetics.com	1982	176963	2014
sabre.com	7142	19649	2014
catchmark.com	2237	176234	2014
zumiez.com	9122	162988	2014
emagin.com	2963	114698	2014
mksinst.com	11392	119275	2014
sunstonehotels.com	7287	61163	2014
jewettcameron.com	7603	25406	2014
manitowoccranes.com	859267	6994	2014
stancorpfinancial.com	7826	119756	2014
starwood.com	3919	5723	2014
csgi.com	5881	62266	2014
silverbullresources.com	9553	177601	2014
oldrepublic.com	351535	14828	2014
sagacom.com	12540	27790	2014
hpi.com.cn	10360	30747	2014
cdeledu.com	10075	180413	2014
empireresources.com	10834	63698	2014
hnicorp.com	1241	5690	2014
meadowbrook.com	3067	61589	2014
jcpenney.com	1255	8446	2014
ca.com	148	3310	2014
thestreet.com	6619	120358	2014
alx-inc.com	3889	1257	2014
mynycb.com	10725	29282	2014
destinationxl.com	3125	13381	2014
marcusmillichap.com	7602	19000	2014
widepoint.com	4205	62057	2014
surmodics.com	10453	66588	2014
bwpmlp.com	10649	164756	2014
brookdale.com	6366	164652	2014
unitil.com	8878	10999	2014
sanchezenergycorp.com	12821	188663	2014
hertz.com	1793	5600	2014
abbvie.com	53	16101	2014
sysco.com	278	10247	2014
core-mark.com	8440	162876	2014
nwbio.com	12799	144887	2014
freshdelmonte.com	8867	30443	2014
msci.com	12770	178507	2014
trin.net	3896	10735	2014
rockwellautomation.com	9123	9203	2014
willdan.com	5840	175654	2014
medivation.com	10682	164266	2014
barrick.com	4625	2055	2014
crosscountryhealthcare.com	3702	144396	2014
aemetis.com	12494	162453	2014
cdw.com	12507	28320	2014
enablemidstream.com	1438	19273	2014
lumberliquidators.com	3045	178806	2014
bitauto.com	11724	185837	2014
cabotog.com	6625	20548	2014
trilogymetals.com	4577	171111	2014
icdrilling.com	10531	21165	2014
invtitle.com	9229	14401	2014
homestreet.com	10044	187164	2014
ibm.com	9476	6066	2014
usantimony.com	35	10930	2014
hanmi.com	1658	31368	2014
regmovies.com	3229	147638	2014
sina.com	3414	134044	2014
fossilgroup.com	4455	28118	2014
cleanenergyfuels.com	8997	176343	2014
noodles.com	12761	18047	2014
galectintherapeutics.com	11115	150221	2014
alimerasciences.com	8954	180363	2014
stealthgas.com	11553	165075	2014
reprosrx.com	9718	27988	2014
avalonbay.com	5812	29875	2014
ibc.com	4186	22086	2014
anipharmaceuticals.com	7563	18204	2014
neogenomics.com	9599	125794	2014
netsoltech.com	11131	107446	2014
jpmorganchase.com	2172	2968	2014
principal.com	7034	145701	2014
arescre.com	5520	189516	2014
anacor.com	4060	179438	2014
cssindustries.com	7727	2556	2014
pmbank.com	7786	121381	2014
gwpharm.com	9967	247881	2014
entegris.com	215	137573	2014
fticonsulting.com	6019	62823	2014
barrettbusiness.com	9390	28410	2014
echelon.com	12375	112774	2014
adamsresources.com	6160	1121	2014
landauer.com	10785	14169	2014
parsleyenergy.com	3369	20298	2014
naturessunshine.com	8951	7799	2014
informatica.com	8699	120134	2014
achillion.com	3129	174136	2014
sapiens.com	9068	28384	2014
anteromidstream.com	3224	19770	2014
magnachip.com	11419	233491	2014
l3t.com	10566	110685	2014
trw.com	1802	157415	2014
up.com	1417	10867	2014
infi.com	2274	175533	2014
iderapharma.com	3410	61899	2014
teleflex.com	10204	10407	2014
fiveprime.com	3066	18430	2014
starz.com	8238	32280	2014
oneok.com	9265	8151	2014
newfield.com	5637	29173	2014
rbc.com	190	15633	2014
unfi.com	2800	63927	2014
sifco.com	7009	9698	2014
customersbank.com	5210	170396	2014
axiscapital.com	11687	153130	2014
shire.com	1600	212340	2014
ingersollrand.com	9505	5959	2014
rockwellcollins.com	9102	144066	2014
martinmidstream.com	3194	150201	2014
oceanpowertechnologies.com	97	260737	2014
uscellular.com	6642	14369	2014
motorcarparts.com	4463	29930	2014
hersha.com	11143	117260	2014
cynosure.com	4569	164664	2014
thetorocompany.com	2123	10618	2014
homefederalbancorp.com	11987	162825	2014
retrophin.com	6690	16848	2014
potbelly.com	9163	18839	2014
contrafect.com	7759	21223	2014
sanchezmidstream.com	3617	175271	2014
tupperwarebrands.com	11666	62897	2014
liquidityservices.com	12546	166213	2014
realogy.com	10112	174022	2014
evansbank.com	714385	65176	2014
oritani.com	6039	176351	2014
interpublic.com	2316	6136	2014
aosmd.com	12002	184604	2014
dominos.com	9991	160211	2014
firstrepublic.com	5748	14275	2014
tivo.com	569	64480	2014
frontier.com	9725	135484	2014
smartpros.com	6256	160448	2014
foundationmedicine.com	9683	18469	2014
brunswick.com	11021	2444	2014
